Anchor_0,Anchor_1,Anchor_2,Anchor_3,Anchor_4
0.148095,0.165236,0.103141,0.238771,0.902546
0.148095,0.165236,0.103141,0.238771,2.68043
0.148095,0.165236,0.103141,0.238771,2.81732
0.148095,0.165236,0.103141,0.238771,1.15747
0.148095,0.165236,0.103141,0.238771,2.14949
0.148095,0.165236,0.103141,0.238771,0.852839
0.148095,0.165236,0.103141,0.238771,1.51492
0.148095,0.165236,0.103141,0.238771,1.03988
0.148095,0.165236,0.103141,0.238771,1.35182
0.148095,0.165236,0.103141,0.238771,1.83246
0.148095,0.165236,0.103141,0.238771,0.748721
0.148095,0.165236,0.103141,0.238771,0.618103
0.148095,0.165236,0.103141,0.238771,1.10221
0.148095,0.165236,0.103141,0.238771,0.847681
0.148095,0.165236,0.103141,0.238771,2.84871
0.148095,0.165236,0.103141,0.238771,2.20861
0.148095,0.165236,0.103141,0.238771,2.28081
0.148095,0.165236,0.103141,0.238771,0.893983
0.148095,0.165236,0.103141,0.238771,1.06131
0.148095,0.165236,0.103141,0.238771,2.2848
0.148095,0.165236,0.103141,0.238771,0.96321
0.148095,0.165236,0.103141,0.238771,0.927356
0.148095,0.165236,0.103141,0.238771,1.88846
0.148095,0.165236,0.103141,0.238771,2.13853
0.148095,0.165236,0.103141,0.238771,0.886944
0.148095,0.165236,0.103141,0.238771,2.41044
0.148095,0.165236,0.103141,0.238771,1.06863
0.148095,0.165236,0.103141,0.238771,2.16486
0.148095,0.165236,0.103141,0.238771,1.68739
0.148095,0.165236,0.103141,0.238771,1.36902
0.148095,0.165236,0.103141,0.238771,2.71141
0.148095,0.165236,0.103141,0.238771,1.32168
0.148095,0.165236,0.103141,0.238771,0.973949
0.148095,0.165236,0.103141,0.238771,0.705998
0.148095,0.165236,0.103141,0.238771,2.48126
0.148095,0.165236,0.103141,0.238771,0.852167
0.148095,0.165236,0.103141,0.238771,0.98933
0.148095,0.165236,0.103141,0.238771,2.30001
0.148095,0.165236,0.103141,0.238771,1.38347
0.148095,0.165236,0.103141,0.238771,1.02625
0.148095,0.165236,0.103141,0.238771,1.12945
0.148095,0.165236,0.103141,0.238771,0.64018
0.148095,0.165236,0.103141,0.238771,1.53631
0.148095,0.165236,0.103141,0.238771,0.828806
0.148095,0.165236,0.103141,0.238771,2.0317
0.148095,0.165236,0.103141,0.238771,1.64156
0.148095,0.165236,0.103141,0.238771,1.91942
0.148095,0.165236,0.103141,0.238771,1.71754
0.148095,0.165236,0.103141,0.238771,1.03798
0.148095,0.165236,0.103141,0.238771,1.07138
0.148095,0.165236,0.103141,0.238771,1.53725
0.148095,0.165236,0.103141,0.238771,1.09591
0.148095,0.165236,0.103141,0.238771,0.621327
0.148095,0.165236,0.103141,0.238771,2.25417
0.148095,0.165236,0.103141,0.238771,1.04969
0.148095,0.165236,0.103141,0.238771,1.46666
0.148095,0.165236,0.103141,0.238771,1.5808
0.148095,0.165236,0.103141,0.238771,0.632274
0.148095,0.165236,0.103141,0.238771,2.03314
0.148095,0.165236,0.103141,0.238771,1.40701
0.148095,0.165236,0.103141,0.238771,1.44049
0.148095,0.165236,0.103141,0.238771,0.984975
0.148095,0.165236,0.103141,0.238771,2.383
0.148095,0.165236,0.103141,0.238771,1.00494
0.148095,0.165236,0.103141,0.238771,2.24138
0.148095,0.165236,0.103141,0.238771,1.92086
0.148095,0.165236,0.103141,0.238771,1.47349
0.148095,0.165236,0.103141,0.238771,0.993307
0.148095,0.165236,0.103141,0.238771,2.50385
0.148095,0.165236,0.103141,0.238771,2.59333
0.148095,0.165236,0.103141,0.238771,0.898881
0.148095,0.165236,0.103141,0.238771,2.03335
0.148095,0.165236,0.103141,0.238771,2.83129
0.148095,0.165236,0.103141,0.238771,0.511915
0.148095,0.165236,0.103141,0.238771,2.16664
0.148095,0.165236,0.103141,0.238771,2.65056
0.148095,0.165236,0.103141,0.238771,1.84565
0.148095,0.165236,0.103141,0.238771,0.435369
0.148095,0.165236,0.103141,0.238771,0.789131
0.148095,0.165236,0.103141,0.238771,1.16342
0.148095,0.165236,0.103141,0.238771,1.15933
0.148095,0.165236,0.103141,0.238771,2.05053
0.148095,0.165236,0.103141,0.238771,1.36183
0.148095,0.165236,0.103141,0.238771,2.23269
0.148095,0.165236,0.103141,0.238771,1.03735
0.148095,0.165236,0.103141,0.238771,0.565231
0.148095,0.165236,0.103141,0.238771,0.990454
0.148095,0.165236,0.103141,0.238771,2.43977
0.148095,0.165236,0.103141,0.238771,1.93461
0.148095,0.165236,0.103141,0.238771,1.49621
0.148095,0.165236,0.103141,0.238771,2.03483
0.148095,0.165236,0.103141,0.238771,2.36071
0.148095,0.165236,0.103141,0.238771,0.822094
0.148095,0.165236,0.103141,0.238771,1.30146
0.148095,0.165236,0.103141,0.238771,2.87336
0.148095,0.165236,0.103141,0.238771,1.57168
0.148095,0.165236,0.103141,0.238771,2.57213
0.148095,0.165236,0.103141,0.238771,1.8945
0.148095,0.165236,0.103141,0.238771,1.75792
0.148095,0.165236,0.103141,0.238771,2.00318
0.148095,0.165236,0.103141,0.238771,3.09541
0.148095,0.165236,0.103141,0.238771,1.15751
0.148095,0.165236,0.103141,0.238771,1.48128
0.148095,0.165236,0.103141,0.238771,1.97447
0.148095,0.165236,0.103141,0.238771,0.602396
0.148095,0.165236,0.103141,0.238771,1.99076
0.148095,0.165236,0.103141,0.238771,3.04714
0.148095,0.165236,0.103141,0.238771,2.8088
0.148095,0.165236,0.103141,0.238771,1.21882
0.148095,0.165236,0.103141,0.238771,1.37853
0.148095,0.165236,0.103141,0.238771,1.21898
0.148095,0.165236,0.103141,0.238771,1.40364
0.148095,0.165236,0.103141,0.238771,2.23834
0.148095,0.165236,0.103141,0.238771,1.30264
0.148095,0.165236,0.103141,0.238771,1.40749
0.148095,0.165236,0.103141,0.238771,2.08344
0.148095,0.165236,0.103141,0.238771,2.11186
0.148095,0.165236,0.103141,0.238771,1.63572
0.148095,0.165236,0.103141,0.238771,0.870577
0.148095,0.165236,0.103141,0.238771,1.53254
0.148095,0.165236,0.103141,0.238771,0.466335
0.148095,0.165236,0.103141,0.238771,2.42044
0.148095,0.165236,0.103141,0.238771,1.81838
0.148095,0.165236,0.103141,0.238771,2.24998
0.148095,0.165236,0.103141,0.238771,2.28894
0.148095,0.165236,0.103141,0.238771,0.880589
0.148095,0.165236,0.103141,0.238771,2.11362
0.148095,0.165236,0.103141,0.238771,1.43786
0.148095,0.165236,0.103141,0.238771,3.33081
0.148095,0.165236,0.103141,0.238771,1.21922
0.148095,0.165236,0.103141,0.238771,1.50045
0.148095,0.165236,0.103141,0.238771,2.18673
0.148095,0.165236,0.103141,0.238771,1.39339
0.148095,0.165236,0.103141,0.238771,1.9898
0.148095,0.165236,0.103141,0.238771,1.38811
0.148095,0.165236,0.103141,0.238771,1.38215
0.148095,0.165236,0.103141,0.238771,0.270828
0.148095,0.165236,0.103141,0.238771,0.877923
0.148095,0.165236,0.103141,0.238771,2.17586
0.148095,0.165236,0.103141,0.238771,2.15324
0.148095,0.165236,0.103141,0.238771,1.15527
0.148095,0.165236,0.103141,0.238771,2.06702
0.148095,0.165236,0.103141,0.238771,1.69768
0.148095,0.165236,0.103141,0.238771,1.3132
0.148095,0.165236,0.103141,0.238771,2.82134
0.148095,0.165236,0.103141,0.238771,2.48137
0.148095,0.165236,0.103141,0.238771,0.385737
0.148095,0.165236,0.103141,0.238771,2.06353
0.148095,0.165236,0.103141,0.238771,0.994427
0.148095,0.165236,0.103141,0.238771,2.33768
0.148095,0.165236,0.103141,0.238771,2.11395
0.148095,0.165236,0.103141,0.238771,2.0869
0.148095,0.165236,0.103141,0.238771,1.34055
0.148095,0.165236,0.103141,0.238771,1.88469
0.148095,0.165236,0.103141,0.238771,1.96071
0.148095,0.165236,0.103141,0.238771,1.9706
0.148095,0.165236,0.103141,0.238771,1.77055
0.148095,0.165236,0.103141,0.238771,0.633626
0.148095,0.165236,0.103141,0.238771,1.57083
0.148095,0.165236,0.103141,0.238771,1.83126
0.148095,0.165236,0.103141,0.238771,2.15329
0.148095,0.165236,0.103141,0.238771,2.96028
0.148095,0.165236,0.103141,0.238771,0.795914
0.148095,0.165236,0.103141,0.238771,3.03265
0.148095,0.165236,0.103141,0.238771,0.948704
0.148095,0.165236,0.103141,0.238771,1.90688
0.148095,0.165236,0.103141,0.238771,1.81622
0.148095,0.165236,0.103141,0.238771,2.00488
0.148095,0.165236,0.103141,0.238771,1.76082
0.148095,0.165236,0.103141,0.238771,2.46612
0.148095,0.165236,0.103141,0.238771,3.06125
0.148095,0.165236,0.103141,0.238771,2.1751
0.148095,0.165236,0.103141,0.238771,0.326738
0.148095,0.165236,0.103141,0.238771,1.69332
0.148095,0.165236,0.103141,0.238771,3.04997
0.148095,0.165236,0.103141,0.238771,1.35857
0.148095,0.165236,0.103141,0.238771,0.636423
0.148095,0.165236,0.103141,0.238771,0.962412
0.148095,0.165236,0.103141,0.238771,2.56372
0.148095,0.165236,0.103141,0.238771,1.63652
0.148095,0.165236,0.103141,0.238771,1.8953
0.148095,0.165236,0.103141,0.238771,1.88691
0.148095,0.165236,0.103141,0.238771,1.56977
0.148095,0.165236,0.103141,0.238771,2.73792
0.148095,0.165236,0.103141,0.238771,0.425056
0.148095,0.165236,0.103141,0.238771,2.67609
0.148095,0.165236,0.103141,0.238771,2.16792
0.148095,0.165236,0.103141,0.238771,2.12189
0.148095,0.165236,0.103141,0.238771,3.16477
0.148095,0.165236,0.103141,0.238771,2.62922
0.148095,0.165236,0.103141,0.238771,1.36251
0.148095,0.165236,0.103141,0.238771,3.22801
0.148095,0.165236,0.103141,0.238771,1.60818
0.148095,0.165236,0.103141,0.238771,2.71549
0.148095,0.165236,0.103141,0.238771,2.70562
0.148095,0.165236,0.103141,0.238771,1.83518
0.148095,0.165236,0.103141,0.238771,1.38072
0.148095,0.165236,0.103141,0.238771,2.1476
0.148095,0.165236,0.103141,0.238771,0.890194
0.148095,0.165236,0.103141,0.238771,2.39505
0.148095,0.165236,0.103141,0.238771,1.7695
0.148095,0.165236,0.103141,0.238771,1.90931
0.148095,0.165236,0.103141,0.238771,1.81463
0.148095,0.165236,0.103141,0.238771,2.14661
0.148095,0.165236,0.103141,0.238771,0.529248
0.148095,0.165236,0.103141,0.238771,2.05315
0.148095,0.165236,0.103141,0.238771,2.66106
0.148095,0.165236,0.103141,0.238771,2.1297
0.148095,0.165236,0.103141,0.238771,2.02708
0.148095,0.165236,0.103141,0.238771,2.60521
0.148095,0.165236,0.103141,0.238771,0.334257
0.148095,0.165236,0.103141,0.238771,2.39895
0.148095,0.165236,0.103141,0.238771,1.77027
0.148095,0.165236,0.103141,0.238771,0.201966
0.148095,0.165236,0.103141,0.238771,2.65464
0.148095,0.165236,0.103141,0.238771,2.37953
0.148095,0.165236,0.103141,0.238771,0.941862
0.148095,0.165236,0.103141,0.238771,2.95012
0.148095,0.165236,0.103141,0.238771,2.0511
0.148095,0.165236,0.103141,0.238771,2.07473
0.148095,0.165236,0.103141,0.238771,2.35573
0.148095,0.165236,0.103141,0.238771,2.26811
0.148095,0.165236,0.103141,0.238771,2.03742
0.148095,0.165236,0.103141,0.238771,2.01551
0.148095,0.165236,0.103141,0.238771,1.52267
0.148095,0.165236,0.103141,0.238771,1.49875
0.148095,0.165236,0.103141,0.238771,1.85762
0.148095,0.165236,0.103141,0.238771,1.14484
0.148095,0.165236,0.103141,0.238771,0.956446
0.148095,0.165236,0.103141,0.238771,2.11832
0.148095,0.165236,0.103141,0.238771,2.8076
0.148095,0.165236,0.103141,0.238771,1.74784
0.148095,0.165236,0.103141,0.238771,1.48165
0.148095,0.165236,0.103141,0.238771,2.5134
0.148095,0.165236,0.103141,0.238771,2.09806
0.148095,0.165236,0.103141,0.238771,2.89153
0.148095,0.165236,0.103141,0.238771,2.66795
0.148095,0.165236,0.103141,0.238771,2.29435
0.148095,0.165236,0.103141,0.238771,2.5146
0.148095,0.165236,0.103141,0.238771,1.56652
0.148095,0.165236,0.103141,0.238771,0.54148
0.148095,0.165236,0.103141,0.238771,0.415154
0.148095,0.165236,0.103141,0.238771,2.60455
0.148095,0.165236,0.103141,0.238771,2.82783
0.148095,0.165236,0.103141,0.238771,2.31739
0.148095,0.165236,0.103141,0.238771,0.292207
0.148095,0.165236,0.103141,0.238771,1.86351
0.148095,0.165236,0.103141,0.238771,1.90878
0.148095,0.165236,0.103141,0.238771,2.61784
0.148095,0.165236,0.103141,0.238771,0.246941
0.148095,0.165236,0.103141,0.238771,1.59319
0.148095,0.165236,0.103141,0.238771,1.99999
0.148095,0.165236,0.103141,0.238771,1.97202
0.148095,0.165236,0.103141,0.238771,2.52561
0.148095,0.165236,0.103141,0.238771,1.42672
0.148095,0.165236,0.103141,0.238771,1.71971
0.148095,0.165236,0.103141,0.238771,2.21329
0.148095,0.165236,0.103141,0.238771,3.01194
0.148095,0.165236,0.103141,0.238771,2.71334
0.148095,0.165236,0.103141,0.238771,2.44679
0.148095,0.165236,0.103141,0.238771,2.43261
0.148095,0.165236,0.103141,0.238771,0.998666
0.148095,0.165236,0.103141,0.238771,2.7502
0.148095,0.165236,0.103141,0.238771,2.29283
0.148095,0.165236,0.103141,0.238771,2.63813
0.148095,0.165236,0.103141,0.238771,1.86705
0.148095,0.165236,0.103141,0.238771,0.186662
0.148095,0.165236,0.103141,0.238771,2.77726
0.148095,0.165236,0.103141,0.238771,1.53083
0.148095,0.165236,0.103141,0.238771,3.18517
0.148095,0.165236,0.103141,0.238771,2.39021
0.148095,0.165236,0.103141,0.238771,2.11232
0.148095,0.165236,0.103141,0.238771,2.63331
0.148095,0.165236,0.103141,0.238771,0.681849
0.148095,0.165236,0.103141,0.238771,1.8805
0.148095,0.165236,0.103141,0.238771,2.84014
0.148095,0.165236,0.103141,0.238771,2.1999
0.148095,0.165236,0.103141,0.238771,2.75414
0.148095,0.165236,0.103141,0.238771,1.22655
0.148095,0.165236,0.103141,0.238771,2.47089
0.148095,0.165236,0.103141,0.238771,2.29848
0.148095,0.165236,0.103141,0.238771,2.32606
0.148095,0.165236,0.103141,0.238771,2.76408
0.148095,0.165236,0.103141,0.238771,2.56514
0.148095,0.165236,0.103141,0.238771,1.1625
0.148095,0.165236,0.103141,0.238771,2.10043
0.148095,0.165236,0.103141,0.238771,0.612187
0.148095,0.165236,0.103141,0.238771,0.190985
0.148095,0.165236,0.103141,0.238771,0.935789
0.148095,0.165236,0.103141,0.238771,2.8436
0.148095,0.165236,0.103141,0.238771,0.745158
0.148095,0.165236,0.103141,0.238771,1.98602
0.148095,0.165236,0.103141,0.238771,1.43856
0.148095,0.165236,0.103141,0.238771,1.41999
0.148095,0.165236,0.103141,0.238771,1.46109
0.148095,0.165236,0.103141,0.238771,2.6949
0.148095,0.165236,0.103141,0.238771,0.673979
0.148095,0.165236,0.103141,0.238771,2.05747
0.148095,0.165236,0.103141,0.238771,2.16644
0.148095,0.165236,0.103141,0.238771,0.538284
0.148095,0.165236,0.103141,0.238771,2.25155
0.148095,0.165236,0.103141,0.238771,2.06467
0.148095,0.165236,0.103141,0.238771,1.11376
0.148095,0.165236,0.103141,0.238771,1.81568
0.148095,0.165236,0.103141,0.238771,2.1293
0.148095,0.165236,0.103141,0.238771,2.16144
0.148095,0.165236,0.103141,0.238771,0.878793
0.148095,0.165236,0.103141,0.238771,1.54215
0.148095,0.165236,0.103141,0.238771,0.867619
0.148095,0.165236,0.103141,0.238771,1.71883
0.148095,0.165236,0.103141,0.238771,1.87062
0.148095,0.165236,0.103141,0.238771,1.63997
0.148095,0.165236,0.103141,0.238771,2.71105
0.148095,0.165236,0.103141,0.238771,2.5438
0.148095,0.165236,0.103141,0.238771,2.34892
0.148095,0.165236,0.103141,0.238771,2.43385
0.148095,0.165236,0.103141,0.238771,1.12356
0.148095,0.165236,0.103141,0.238771,2.0451
0.148095,0.165236,0.103141,0.238771,2.99048
0.148095,0.165236,0.103141,0.238771,1.95117
0.148095,0.165236,0.103141,0.238771,1.7673
0.148095,0.165236,0.103141,0.238771,2.00208
0.148095,0.165236,0.103141,0.238771,1.46933
0.148095,0.165236,0.103141,0.238771,0.559896
0.148095,0.165236,0.103141,0.238771,2.20188
0.148095,0.165236,0.103141,0.238771,1.56628
0.148095,0.165236,0.103141,0.238771,2.56598
0.148095,0.165236,0.103141,0.238771,1.50857
0.148095,0.165236,0.103141,0.238771,2.56194
0.148095,0.165236,0.103141,0.238771,1.801
0.148095,0.165236,0.103141,0.238771,2.1496
0.148095,0.165236,0.103141,0.238771,3.08501
0.148095,0.165236,0.103141,0.238771,1.22354
0.148095,0.165236,0.103141,0.238771,0.550198
0.148095,0.165236,0.103141,0.238771,1.13456
0.148095,0.165236,0.103141,0.238771,1.91528
0.148095,0.165236,0.103141,0.238771,1.94792
0.148095,0.165236,0.103141,0.238771,2.10688
0.148095,0.165236,0.103141,0.238771,1.75303
0.148095,0.165236,0.103141,0.238771,2.38119
0.148095,0.165236,0.103141,0.238771,0.967785
0.148095,0.165236,0.103141,0.238771,1.14707
0.148095,0.165236,0.103141,0.238771,2.25123
0.148095,0.165236,0.103141,0.238771,2.92543
0.148095,0.165236,0.103141,0.238771,2.2018
0.148095,0.165236,0.103141,0.238771,1.10753
0.148095,0.165236,0.103141,0.238771,2.41704
0.148095,0.165236,0.103141,0.238771,1.3533
0.148095,0.165236,0.103141,0.238771,1.32058
0.148095,0.165236,0.103141,0.238771,1.40181
0.148095,0.165236,0.103141,0.238771,1.73061
0.148095,0.165236,0.103141,0.238771,1.92329
0.148095,0.165236,0.103141,0.238771,1.59858
0.148095,0.165236,0.103141,0.238771,1.75009
0.148095,0.165236,0.103141,0.238771,1.45991
0.148095,0.165236,0.103141,0.238771,2.35106
0.148095,0.165236,0.103141,0.238771,1.89154
0.148095,0.165236,0.103141,0.238771,1.70469
0.148095,0.165236,0.103141,0.238771,1.27127
0.148095,0.165236,0.103141,0.238771,1.32569
0.148095,0.165236,0.103141,0.238771,2.79187
0.148095,0.165236,0.103141,0.238771,1.14172
0.148095,0.165236,0.103141,0.238771,1.26595
0.148095,0.165236,0.103141,0.238771,1.7655
0.148095,0.165236,0.103141,0.238771,2.9437
0.148095,0.165236,0.103141,0.238771,1.32792
0.148095,0.165236,0.103141,0.238771,2.25941
0.148095,0.165236,0.103141,0.238771,0.710472
0.148095,0.165236,0.103141,0.238771,2.20613
0.148095,0.165236,0.103141,0.238771,1.32805
0.148095,0.165236,0.103141,0.238771,1.39002
0.148095,0.165236,0.103141,0.238771,0.480421
0.148095,0.165236,0.103141,0.238771,1.70394
0.148095,0.165236,0.103141,0.238771,0.679333
0.148095,0.165236,0.103141,0.238771,1.46798
0.148095,0.165236,0.103141,0.238771,1.82582
0.148095,0.165236,0.103141,0.238771,1.03467
0.148095,0.165236,0.103141,0.238771,0.868098
0.148095,0.165236,0.103141,0.238771,2.43875
0.148095,0.165236,0.103141,0.238771,1.0417
0.148095,0.165236,0.103141,0.238771,1.02252
0.148095,0.165236,0.103141,0.238771,2.68226
0.148095,0.165236,0.103141,0.238771,1.26505
0.148095,0.165236,0.103141,0.238771,1.3443
0.148095,0.165236,0.103141,0.238771,1.54235
0.148095,0.165236,0.103141,0.238771,1.96659
0.148095,0.165236,0.103141,0.238771,1.6451
0.148095,0.165236,0.103141,0.238771,1.13391
0.148095,0.165236,0.103141,0.238771,1.05153
0.148095,0.165236,0.103141,0.238771,1.00006
0.148095,0.165236,0.103141,0.238771,2.50388
0.148095,0.165236,0.103141,0.238771,0.978636
0.148095,0.165236,0.103141,0.238771,0.963945
0.148095,0.165236,0.103141,0.238771,1.60632
0.148095,0.165236,0.103141,0.238771,2.83649
0.148095,0.165236,0.103141,0.238771,3.06431
0.148095,0.165236,0.103141,0.238771,3.00033
0.148095,0.165236,0.103141,0.238771,1.47169
0.148095,0.165236,0.103141,0.238771,1.54219
0.148095,0.165236,0.103141,0.238771,1.18047
0.148095,0.165236,0.103141,0.238771,1.66695
0.148095,0.165236,0.103141,0.238771,1.31692
0.148095,0.165236,0.103141,0.238771,1.11479
0.148095,0.165236,0.103141,0.238771,1.05248
0.148095,0.165236,0.103141,0.238771,1.21558
0.148095,0.165236,0.103141,0.238771,0.998088
0.148095,0.165236,0.103141,0.238771,1.19221
0.148095,0.165236,0.103141,0.238771,1.75042
0.148095,0.165236,0.103141,0.238771,1.19822
0.148095,0.165236,0.103141,0.238771,0.746996
0.148095,0.165236,0.103141,0.238771,1.52336
0.148095,0.165236,0.103141,0.238771,0.719406
0.148095,0.165236,0.103141,0.238771,1.81513
0.148095,0.165236,0.103141,0.238771,1.2565
0.148095,0.165236,0.103141,0.238771,1.56185
0.148095,0.165236,0.103141,0.238771,0.844886
0.148095,0.165236,0.103141,0.238771,0.984902
0.148095,0.165236,0.103141,0.238771,0.847772
0.148095,0.165236,0.103141,0.238771,0.658633
0.148095,0.165236,0.103141,0.238771,1.84254
0.148095,0.165236,0.103141,0.238771,1.67165
0.148095,0.165236,0.103141,0.238771,1.17148
0.148095,0.165236,0.103141,0.238771,0.392597
0.148095,0.165236,0.103141,0.238771,1.62509
0.148095,0.165236,0.103141,0.238771,1.50872
0.148095,0.165236,0.103141,0.238771,0.322316
0.148095,0.165236,0.103141,0.238771,1.34108
0.148095,0.165236,0.103141,0.238771,1.0261
0.148095,0.165236,0.103141,0.238771,1.21621
0.148095,0.165236,0.103141,0.238771,0.712682
0.148095,0.165236,0.103141,0.238771,0.701051
0.148095,0.165236,0.103141,0.238771,1.38451
0.148095,0.165236,0.103141,0.238771,1.29494
0.148095,0.165236,0.103141,0.238771,1.12694
0.148095,0.165236,0.103141,0.238771,0.753545
0.148095,0.165236,0.103141,0.238771,0.77003
0.148095,0.165236,0.103141,0.238771,0.824478
0.148095,0.165236,0.103141,0.238771,0.97722
0.148095,0.165236,0.103141,0.238771,1.04108
0.148095,0.165236,0.103141,0.238771,1.35832
0.148095,0.165236,0.103141,0.238771,0.4586
0.148095,0.165236,0.103141,0.238771,1.09841
0.148095,0.165236,0.103141,0.238771,0.497303
0.148095,0.165236,0.103141,0.238771,0.853371
0.148095,0.165236,0.103141,0.238771,0.214543
0.148095,0.165236,0.103141,0.238771,0.606134
0.148095,0.165236,0.103141,0.238771,0.626169
0.148095,0.165236,0.103141,0.238771,1.40365
0.148095,0.165236,0.103141,0.238771,0.294417
0.148095,0.165236,0.103141,0.238771,1.03613
0.148095,0.165236,0.103141,0.238771,0.640709
0.148095,0.165236,0.103141,0.238771,1.75934
0.148095,0.165236,0.103141,0.238771,0.370272
0.148095,0.165236,0.103141,0.238771,1.07268
0.148095,0.165236,0.103141,0.238771,0.856629
0.148095,0.165236,0.103141,0.238771,0.703933
0.148095,0.165236,0.103141,0.238771,0.601257
0.148095,0.165236,0.103141,0.238771,0.740525
0.148095,0.165236,0.103141,0.238771,0.927378
0.148095,0.165236,0.103141,0.238771,1.00486
0.148095,0.165236,0.103141,0.238771,0.890773
0.148095,0.165236,0.103141,0.238771,0.762554
0.148095,0.165236,0.103141,0.238771,1.57388
0.148095,0.165236,0.103141,0.238771,1.18743
0.148095,0.165236,0.103141,0.238771,0.866029
0.148095,0.165236,0.103141,0.238771,1.61669
0.148095,0.165236,0.103141,0.238771,0.998021
0.148095,0.165236,0.103141,0.238771,0.0933125
0.148095,0.165236,0.103141,0.238771,1.73389
0.148095,0.165236,0.103141,0.238771,1.63188
0.148095,0.165236,0.103141,0.238771,0.898105
0.148095,0.165236,0.103141,0.238771,0.431553
0.148095,0.165236,0.103141,0.238771,1.0964
0.148095,0.165236,0.103141,0.238771,0.670943
0.148095,0.165236,0.103141,0.238771,0.619822
0.148095,0.165236,0.103141,0.238771,0.572376
0.148095,0.165236,0.103141,0.238771,0.972695
0.148095,0.165236,0.103141,0.238771,0.943301
0.148095,0.165236,0.103141,0.238771,0.796583
0.148095,0.165236,0.103141,0.238771,0.523598
0.148095,0.165236,0.103141,0.238771,0.778777
0.148095,0.165236,0.103141,0.238771,0.451908
0.148095,0.165236,0.103141,0.238771,0.844247
0.148095,0.165236,0.103141,0.238771,1.20888
0.148095,0.165236,0.103141,0.238771,0.824512
0.148095,0.165236,0.103141,0.238771,0.938118
0.148095,0.165236,0.103141,0.238771,0.735604
0.148095,0.165236,0.103141,0.238771,1.08982
0.148095,0.165236,0.103141,0.238771,0.593577
0.148095,0.165236,0.103141,0.238771,1.05006
0.148095,0.165236,0.103141,0.238771,1.04448
0.148095,0.165236,0.103141,0.238771,0.733074
0.148095,0.165236,0.103141,0.238771,1.76702
0.148095,0.165236,0.103141,0.238771,0.93918
0.148095,0.165236,0.103141,0.238771,0.798274
0.148095,0.165236,0.103141,0.238771,0.794789
0.148095,0.165236,0.103141,0.238771,0.74651
0.148095,0.165236,0.103141,0.238771,1.14043
0.148095,0.165236,0.103141,0.238771,1.13059
0.148095,0.165236,0.103141,0.238771,1.2038
0.148095,0.165236,0.103141,0.238771,0.482668
0.148095,0.165236,0.103141,0.238771,0.927579
0.148095,0.165236,0.103141,0.238771,1.44463
0.148095,0.165236,0.103141,0.238771,0.630239
0.148095,0.165236,0.103141,0.238771,1.17081
0.148095,0.165236,0.103141,0.238771,0.458548
0.148095,0.165236,0.103141,0.238771,0.533652
0.148095,0.165236,0.103141,0.238771,0.508787
0.148095,0.165236,0.103141,0.238771,0.440813
0.148095,0.165236,0.103141,0.238771,0.466583
0.148095,0.165236,0.103141,0.238771,1.35887
0.148095,0.165236,0.103141,0.238771,1.4352
0.148095,0.165236,0.103141,0.238771,0.805949
0.148095,0.165236,0.103141,0.238771,0.927241
0.148095,0.165236,0.103141,0.238771,0.861647
0.148095,0.165236,0.103141,0.238771,0.84122
0.148095,0.165236,0.103141,0.238771,1.15973
0.148095,0.165236,0.103141,0.238771,0.695135
0.148095,0.165236,0.103141,0.238771,0.487609
0.148095,0.165236,0.103141,0.238771,0.90197
0.148095,0.165236,0.103141,0.238771,0.577145
0.148095,0.165236,0.103141,0.238771,0.657208
0.148095,0.165236,0.103141,0.238771,1.18968
0.148095,0.165236,0.103141,0.238771,0.787595
0.148095,0.165236,0.103141,0.238771,1.14437
0.148095,0.165236,0.103141,0.238771,0.602726
0.148095,0.165236,0.103141,0.238771,1.87863
0.148095,0.165236,0.103141,0.238771,0.421616
0.148095,0.165236,0.103141,0.238771,0.39291
0.148095,0.165236,0.103141,0.238771,0.356678
0.148095,0.165236,0.103141,0.238771,0.312279
0.148095,0.165236,0.103141,0.238771,1.63213
0.148095,0.165236,0.103141,0.238771,2.33565
0.148095,0.165236,0.103141,0.238771,1.05087
0.148095,0.165236,0.103141,0.238771,0.649105
0.148095,0.165236,0.103141,0.238771,0.964899
0.148095,0.165236,0.103141,0.238771,2.14358
0.148095,0.165236,0.103141,0.238771,1.42428
0.148095,0.165236,0.103141,0.238771,0.956884
0.148095,0.165236,0.103141,0.238771,0.356051
0.148095,0.165236,0.103141,0.238771,1.22084
0.148095,0.165236,0.103141,0.238771,1.70546
0.148095,0.165236,0.103141,0.238771,0.609147
0.148095,0.165236,0.103141,0.238771,1.29709
0.148095,0.165236,0.103141,0.238771,1.09182
0.148095,0.165236,0.103141,0.238771,1.43116
0.148095,0.165236,0.103141,0.238771,1.57638
0.148095,0.165236,0.103141,0.238771,1.14364
0.148095,0.165236,0.103141,0.238771,0.521486
0.148095,0.165236,0.103141,0.238771,0.772808
0.148095,0.165236,0.103141,0.238771,1.06552
0.148095,0.165236,0.103141,0.238771,1.32942
0.148095,0.165236,0.103141,0.238771,0.241445
0.148095,0.165236,0.103141,0.238771,0.987104
0.148095,0.165236,0.103141,0.238771,1.5705
0.148095,0.165236,0.103141,0.238771,1.24243
0.148095,0.165236,0.103141,0.238771,0.380839
0.148095,0.165236,0.103141,0.238771,1.3112
